date,open,high,low,close,volume,symbol
2023-07-21,1048.9000244140625,1062.0,1045.050048828125,1048.949951171875,879139,CIPLA
2023-07-24,1048.949951171875,1053.0,1038.0,1048.949951171875,936947,CIPLA
2023-07-25,1058.0,1061.75,1049.4000244140625,1054.75,599999,CIPLA
2023-07-26,1060.0,1082.050048828125,1042.1500244140625,1068.5,1854416,CIPLA
2023-07-27,1115.0,1219.4000244140625,1108.550048828125,1171.449951171875,14590950,CIPLA
2023-07-28,1171.449951171875,1190.4000244140625,1155.699951171875,1177.800048828125,4454009,CIPLA
2023-07-31,1181.800048828125,1184.75,1165.4000244140625,1175.0,2221571,CIPLA
2023-08-01,1175.0,1187.300048828125,1168.0999755859375,1178.3499755859375,1362536,CIPLA
2023-08-02,1185.0,1185.0,1153.550048828125,1168.300048828125,1861901,CIPLA
2023-08-03,1166.050048828125,1178.949951171875,1150.0,1165.8499755859375,2574025,CIPLA
2023-08-04,1171.0,1238.699951171875,1171.0,1209.75,8359856,CIPLA
2023-08-07,1195.0,1228.5,1174.199951171875,1223.6500244140625,2468250,CIPLA
2023-08-08,1225.0,1269.0,1224.050048828125,1266.449951171875,5064238,CIPLA
2023-08-09,1270.0,1271.6500244140625,1252.25,1266.050048828125,2105178,CIPLA
2023-08-10,1266.0,1277.9000244140625,1248.0999755859375,1258.949951171875,2102129,CIPLA
2023-08-11,1258.300048828125,1258.800048828125,1245.0,1250.199951171875,1286301,CIPLA
2023-08-14,1250.199951171875,1252.0,1231.6500244140625,1235.5999755859375,830936,CIPLA
2023-08-16,1231.550048828125,1246.0,1226.050048828125,1243.550048828125,1665083,CIPLA
2023-08-17,1235.0,1245.8499755859375,1226.050048828125,1241.0,1855386,CIPLA
2023-08-18,1239.0,1257.0,1231.0,1236.4000244140625,1292509,CIPLA
2023-08-21,1237.449951171875,1245.300048828125,1230.300048828125,1233.800048828125,1101408,CIPLA
2023-08-22,1233.800048828125,1240.25,1218.050048828125,1221.0,1379445,CIPLA
2023-08-23,1252.050048828125,1259.9000244140625,1225.050048828125,1230.6500244140625,2562635,CIPLA
2023-08-24,1235.199951171875,1239.6500244140625,1217.0,1220.5,848018,CIPLA
2023-08-25,1217.949951171875,1219.9000244140625,1205.0,1209.4000244140625,887533,CIPLA
2023-08-28,1212.0,1237.0,1211.0,1228.9000244140625,1666004,CIPLA
2023-08-29,1232.0,1245.6500244140625,1227.300048828125,1229.75,1209087,CIPLA
2023-08-30,1234.699951171875,1256.800048828125,1231.1500244140625,1236.1500244140625,1282450,CIPLA
2023-08-31,1240.1500244140625,1266.0999755859375,1223.199951171875,1257.5999755859375,3103295,CIPLA
2023-09-01,1264.9000244140625,1268.9000244140625,1239.6500244140625,1245.4000244140625,1167597,CIPLA
2023-09-04,1250.300048828125,1255.4000244140625,1232.550048828125,1238.8499755859375,1126182,CIPLA
2023-09-05,1255.0,1266.0,1235.0999755859375,1238.949951171875,2179947,CIPLA
2023-09-06,1246.1500244140625,1267.0,1242.5999755859375,1256.75,2721714,CIPLA
2023-09-07,1259.0,1261.0,1245.0,1249.300048828125,849621,CIPLA
2023-09-08,1249.5,1262.0,1239.0,1244.5999755859375,787710,CIPLA
2023-09-11,1244.5999755859375,1252.75,1236.5,1247.3499755859375,1162138,CIPLA
2023-09-12,1247.949951171875,1259.9000244140625,1234.949951171875,1239.800048828125,1132283,CIPLA
2023-09-13,1242.0,1250.0,1223.300048828125,1228.5,1627384,CIPLA
2023-09-14,1230.0,1244.25,1225.0,1233.75,1713142,CIPLA
2023-09-15,1234.800048828125,1241.949951171875,1228.300048828125,1235.5,1938487,CIPLA
2023-09-18,1240.949951171875,1257.5999755859375,1237.050048828125,1240.550048828125,1864030,CIPLA
2023-09-20,1243.25,1252.5999755859375,1236.0,1239.699951171875,1701959,CIPLA
2023-09-21,1232.0,1240.25,1204.0,1206.4000244140625,1895731,CIPLA
2023-09-22,1207.4000244140625,1209.0999755859375,1168.550048828125,1185.9000244140625,2796199,CIPLA
2023-09-25,1186.0,1197.1500244140625,1177.0,1179.3499755859375,1267600,CIPLA
2023-09-26,1181.0,1185.0,1161.5,1163.6500244140625,1056359,CIPLA
2023-09-27,1187.0,1189.0,1170.0999755859375,1180.5,2165043,CIPLA
2023-09-28,1180.5,1185.0,1158.9000244140625,1164.050048828125,1303811,CIPLA
2023-09-29,1169.9000244140625,1199.199951171875,1165.0,1186.1500244140625,1878381,CIPLA
2023-10-03,1184.0,1185.699951171875,1170.949951171875,1182.800048828125,1581125,CIPLA
2023-10-04,1178.0999755859375,1185.0,1161.300048828125,1167.050048828125,999123,CIPLA
2023-10-05,1170.0999755859375,1172.949951171875,1155.25,1161.0999755859375,1446743,CIPLA
2023-10-06,1165.0,1181.699951171875,1160.449951171875,1163.0,928951,CIPLA
2023-10-09,1159.0,1166.8499755859375,1151.6500244140625,1159.5,822110,CIPLA
2023-10-10,1160.0999755859375,1163.5999755859375,1150.5,1155.050048828125,822199,CIPLA
2023-10-11,1151.0,1175.0,1146.5,1171.949951171875,1465239,CIPLA
