date,open,high,low,close,volume,symbol
2023-07-21,3535.949951171875,3537.949951171875,3505.0,3517.699951171875,857975,ASIANPAINT
2023-07-24,3506.0,3568.0,3498.5,3543.699951171875,680246,ASIANPAINT
2023-07-25,3547.89990234375,3547.89990234375,3350.0,3400.39990234375,2555630,ASIANPAINT
2023-07-26,3399.85009765625,3413.0,3365.0,3373.0,959076,ASIANPAINT
2023-07-27,3390.0,3414.0,3351.0,3369.39990234375,874078,ASIANPAINT
2023-07-28,3375.0,3399.0,3364.5,3390.699951171875,553750,ASIANPAINT
2023-07-31,3323.199951171875,3388.0,3323.14990234375,3377.35009765625,933890,ASIANPAINT
2023-08-01,3372.0,3385.0,3338.0,3342.949951171875,698667,ASIANPAINT
2023-08-02,3341.199951171875,3371.949951171875,3330.64990234375,3362.89990234375,857218,ASIANPAINT
2023-08-03,3370.0,3379.949951171875,3317.949951171875,3336.35009765625,711067,ASIANPAINT
2023-08-04,3338.14990234375,3373.300048828125,3323.0,3339.64990234375,519248,ASIANPAINT
2023-08-07,3316.050048828125,3350.0,3316.0,3343.0,360358,ASIANPAINT
2023-08-08,3343.0,3359.949951171875,3332.64990234375,3348.050048828125,500258,ASIANPAINT
2023-08-09,3332.550048828125,3356.949951171875,3303.0,3331.0,643222,ASIANPAINT
2023-08-10,3310.0,3320.0,3230.0,3237.89990234375,1253219,ASIANPAINT
2023-08-11,3237.89990234375,3248.949951171875,3180.0,3185.35009765625,919023,ASIANPAINT
2023-08-14,3185.35009765625,3209.89990234375,3152.25,3202.60009765625,815534,ASIANPAINT
2023-08-16,3194.89990234375,3208.85009765625,3176.89990234375,3194.050048828125,597686,ASIANPAINT
2023-08-17,3223.89990234375,3224.0,3162.0,3183.25,873392,ASIANPAINT
2023-08-18,3174.89990234375,3185.5,3155.0,3163.550048828125,592652,ASIANPAINT
2023-08-21,3159.89990234375,3187.5,3152.14990234375,3182.300048828125,353330,ASIANPAINT
2023-08-22,3198.60009765625,3198.60009765625,3171.0,3179.699951171875,377068,ASIANPAINT
2023-08-23,3186.0,3196.0,3165.25,3168.800048828125,370811,ASIANPAINT
2023-08-24,3185.0,3232.89990234375,3170.89990234375,3225.60009765625,1167742,ASIANPAINT
2023-08-25,3224.89990234375,3265.0,3216.199951171875,3259.300048828125,1363431,ASIANPAINT
2023-08-28,3264.949951171875,3272.0,3231.050048828125,3259.699951171875,707315,ASIANPAINT
2023-08-29,3261.0,3289.0,3255.050048828125,3285.699951171875,533163,ASIANPAINT
2023-08-30,3301.300048828125,3302.85009765625,3276.39990234375,3294.699951171875,599080,ASIANPAINT
2023-08-31,3300.050048828125,3302.0,3220.0,3256.10009765625,1601967,ASIANPAINT
2023-09-01,3241.10009765625,3264.199951171875,3217.10009765625,3259.550048828125,650131,ASIANPAINT
2023-09-04,3259.550048828125,3266.25,3216.10009765625,3235.550048828125,696213,ASIANPAINT
2023-09-05,3245.0,3248.85009765625,3220.0,3223.300048828125,597022,ASIANPAINT
2023-09-06,3209.0,3230.0,3195.0,3225.300048828125,754106,ASIANPAINT
2023-09-07,3225.300048828125,3253.75,3201.25,3246.35009765625,923108,ASIANPAINT
2023-09-08,3250.550048828125,3263.050048828125,3232.0,3238.050048828125,395918,ASIANPAINT
2023-09-11,3242.0,3265.0,3242.0,3259.39990234375,359345,ASIANPAINT
2023-09-12,3260.0,3279.800048828125,3243.0,3256.85009765625,554905,ASIANPAINT
2023-09-13,3245.0,3284.64990234375,3225.300048828125,3277.75,880907,ASIANPAINT
2023-09-14,3282.0,3294.199951171875,3223.25,3240.25,1102554,ASIANPAINT
2023-09-15,3235.0,3240.0,3185.0,3196.64990234375,1568607,ASIANPAINT
2023-09-18,3200.0,3229.89990234375,3190.0,3206.300048828125,673602,ASIANPAINT
2023-09-20,3206.300048828125,3228.0,3195.0,3214.35009765625,901084,ASIANPAINT
2023-09-21,3210.0,3261.199951171875,3180.550048828125,3244.199951171875,845739,ASIANPAINT
2023-09-22,3234.949951171875,3283.60009765625,3221.14990234375,3274.85009765625,896521,ASIANPAINT
2023-09-25,3272.300048828125,3334.800048828125,3271.14990234375,3323.25,1422084,ASIANPAINT
2023-09-26,3323.0,3324.89990234375,3260.35009765625,3292.800048828125,834560,ASIANPAINT
2023-09-27,3288.0,3309.0,3271.699951171875,3301.800048828125,516326,ASIANPAINT
2023-09-28,3281.800048828125,3289.0,3155.0,3170.35009765625,2104381,ASIANPAINT
2023-09-29,3195.0,3195.0,3134.0,3161.050048828125,1550585,ASIANPAINT
2023-10-03,3166.10009765625,3227.800048828125,3162.0,3166.85009765625,1219145,ASIANPAINT
2023-10-04,3164.949951171875,3189.0,3151.35009765625,3169.89990234375,892584,ASIANPAINT
2023-10-05,3210.0,3232.10009765625,3174.300048828125,3206.25,1002610,ASIANPAINT
2023-10-06,3214.75,3217.0,3190.0,3195.75,814257,ASIANPAINT
2023-10-09,3140.050048828125,3163.0,3132.699951171875,3152.800048828125,700012,ASIANPAINT
2023-10-10,3150.0,3164.89990234375,3140.050048828125,3151.5,847367,ASIANPAINT
2023-10-11,3169.0,3185.0,3152.050048828125,3163.89990234375,1025317,ASIANPAINT
2023-10-12,3186.0,3188.5,3150.050048828125,3159.10009765625,992531,ASIANPAINT
2023-10-13,3150.0,3172.0,3128.25,3148.800048828125,854688,ASIANPAINT
2023-10-16,3124.0,3128.0,3096.10009765625,3112.050048828125,853011,ASIANPAINT
2023-10-17,3137.0,3137.0,3091.800048828125,3113.550048828125,792640,ASIANPAINT
2023-10-18,3110.0,3115.199951171875,3090.0,3096.449951171875,481985,ASIANPAINT
2023-10-19,3087.699951171875,3110.89990234375,3076.10009765625,3101.800048828125,568124,ASIANPAINT
2023-10-20,3092.5,3115.10009765625,3064.550048828125,3105.85009765625,711434,ASIANPAINT
2023-10-23,3096.050048828125,3108.89990234375,3064.0,3072.0,374476,ASIANPAINT
2023-10-25,3093.39990234375,3108.0,3052.0,3060.800048828125,669290,ASIANPAINT
2023-10-26,3051.10009765625,3055.0,2940.0,2960.300048828125,1834111,ASIANPAINT
2023-10-27,2932.800048828125,2974.64990234375,2931.0,2955.14990234375,1708185,ASIANPAINT
2023-10-30,2974.0,2991.949951171875,2939.10009765625,2967.10009765625,878885,ASIANPAINT
2023-10-31,2969.0,3012.75,2966.0,2995.699951171875,1152306,ASIANPAINT
2023-11-01,2997.949951171875,3008.89990234375,2930.0,2934.550048828125,1029990,ASIANPAINT
2023-11-02,2961.050048828125,2962.0,2934.0,2955.39990234375,900125,ASIANPAINT
2023-11-03,2957.0,2982.89990234375,2942.0,2977.85009765625,715997,ASIANPAINT
2023-11-06,2998.0,3034.050048828125,2983.85009765625,3029.300048828125,620959,ASIANPAINT
2023-11-07,3029.300048828125,3038.949951171875,3002.199951171875,3033.35009765625,757998,ASIANPAINT
2023-11-08,3058.0,3098.949951171875,3046.199951171875,3095.25,783400,ASIANPAINT
2023-11-09,3100.0,3111.39990234375,3074.050048828125,3080.199951171875,849702,ASIANPAINT
2023-11-10,3070.0,3085.0,3040.10009765625,3076.449951171875,364232,ASIANPAINT
2023-11-13,3098.0,3098.0,3065.0,3085.60009765625,405941,ASIANPAINT
2023-11-15,3085.699951171875,3118.85009765625,3078.699951171875,3116.199951171875,700017,ASIANPAINT
2023-11-16,3119.0,3140.89990234375,3097.60009765625,3130.300048828125,675454,ASIANPAINT
2023-11-17,3150.0,3228.25,3145.64990234375,3168.89990234375,1430175,ASIANPAINT
2023-11-20,3168.89990234375,3171.89990234375,3132.0,3140.35009765625,406431,ASIANPAINT
2023-11-21,3156.89990234375,3156.89990234375,3127.0,3133.25,409069,ASIANPAINT
2023-11-22,3140.0,3157.0,3121.199951171875,3133.0,489889,ASIANPAINT
2023-11-23,3148.0,3171.39990234375,3115.14990234375,3122.949951171875,792460,ASIANPAINT
2023-11-24,3118.0,3139.800048828125,3111.0,3136.14990234375,756329,ASIANPAINT
2023-11-28,3141.14990234375,3160.0,3136.14990234375,3148.35009765625,647883,ASIANPAINT
2023-11-29,3148.35009765625,3170.0,3142.0,3148.35009765625,620725,ASIANPAINT
2023-11-30,3148.35009765625,3153.949951171875,3108.35009765625,3119.89990234375,1793116,ASIANPAINT
2023-12-01,3146.949951171875,3190.60009765625,3140.25,3173.39990234375,960196,ASIANPAINT
2023-12-04,3190.0,3204.449951171875,3166.5,3194.550048828125,1018189,ASIANPAINT
2023-12-05,3197.0,3247.64990234375,3180.0,3226.25,1005550,ASIANPAINT
2023-12-06,3265.0,3289.0,3232.949951171875,3252.550048828125,1229158,ASIANPAINT
2023-12-07,3284.0,3299.949951171875,3246.85009765625,3251.800048828125,1071725,ASIANPAINT
2023-12-08,3255.0,3269.800048828125,3227.800048828125,3232.0,895852,ASIANPAINT
2023-12-11,3230.0,3245.0,3185.5,3233.0,910426,ASIANPAINT
2023-12-12,3228.0,3257.050048828125,3210.0,3224.75,1019030,ASIANPAINT
2023-12-13,3240.0,3254.949951171875,3190.300048828125,3243.64990234375,1052079,ASIANPAINT
2023-12-14,3255.0,3258.60009765625,3218.0,3241.35009765625,923107,ASIANPAINT
2023-12-15,3250.0,3326.35009765625,3242.0,3313.89990234375,1631687,ASIANPAINT
2023-12-18,3313.0,3335.800048828125,3296.0,3332.050048828125,911936,ASIANPAINT
2023-12-19,3335.949951171875,3353.89990234375,3300.14990234375,3336.050048828125,780448,ASIANPAINT
2023-12-20,3336.050048828125,3359.949951171875,3282.64990234375,3297.14990234375,979762,ASIANPAINT
2023-12-21,3280.0,3320.0,3271.85009765625,3302.949951171875,1585879,ASIANPAINT
2023-12-22,3309.89990234375,3350.800048828125,3287.0,3341.300048828125,930563,ASIANPAINT
2023-12-26,3349.949951171875,3391.89990234375,3345.199951171875,3383.35009765625,600190,ASIANPAINT
2023-12-27,3381.050048828125,3409.949951171875,3354.0,3404.449951171875,837182,ASIANPAINT
2023-12-28,3405.0,3419.949951171875,3373.050048828125,3397.25,779250,ASIANPAINT
2023-12-29,3410.0,3422.949951171875,3383.89990234375,3402.39990234375,615676,ASIANPAINT
2024-01-01,3403.0,3411.800048828125,3389.14990234375,3396.10009765625,283951,ASIANPAINT
2024-01-02,3396.0,3398.89990234375,3345.0,3391.35009765625,552394,ASIANPAINT
2024-01-03,3391.35009765625,3399.0,3365.0,3373.60009765625,379131,ASIANPAINT
2024-01-04,3372.0,3401.25,3363.800048828125,3379.949951171875,777127,ASIANPAINT
2024-01-05,3379.949951171875,3380.39990234375,3348.0,3355.550048828125,416956,ASIANPAINT
2024-01-08,3355.0,3376.5,3294.85009765625,3298.39990234375,545884,ASIANPAINT
2024-01-09,3310.0,3315.0,3262.25,3267.5,670704,ASIANPAINT
2024-01-10,3292.0,3293.0,3258.199951171875,3286.85009765625,691087,ASIANPAINT
2024-01-11,3286.85009765625,3309.199951171875,3270.699951171875,3288.199951171875,537469,ASIANPAINT
2024-01-12,3294.949951171875,3294.949951171875,3244.0,3277.800048828125,673004,ASIANPAINT
2024-01-15,3282.199951171875,3287.199951171875,3258.60009765625,3273.89990234375,728116,ASIANPAINT
2024-01-16,3274.949951171875,3320.0,3273.89990234375,3296.89990234375,748215,ASIANPAINT
2024-01-17,3294.10009765625,3304.35009765625,3193.050048828125,3242.300048828125,2239241,ASIANPAINT
2024-01-18,3257.949951171875,3257.949951171875,3048.60009765625,3163.85009765625,1979174,ASIANPAINT
2024-01-19,3177.800048828125,3201.550048828125,3148.60009765625,3165.85009765625,936201,ASIANPAINT
2024-01-23,3087.550048828125,3109.0,3021.550048828125,3054.699951171875,2365225,ASIANPAINT
2024-01-24,3055.0,3055.0,2976.10009765625,2999.449951171875,2665932,ASIANPAINT
2024-01-25,3010.050048828125,3016.0,2942.300048828125,2949.199951171875,2001961,ASIANPAINT
2024-01-29,2940.050048828125,2988.449951171875,2940.050048828125,2976.050048828125,1862723,ASIANPAINT
2024-01-30,2990.0,3005.0,2951.050048828125,2954.10009765625,1273188,ASIANPAINT
2024-01-31,2966.0,2971.89990234375,2948.050048828125,2957.85009765625,1771244,ASIANPAINT
2024-02-01,2961.0,2972.85009765625,2919.949951171875,2929.35009765625,3006472,ASIANPAINT
2024-02-02,2950.0,2962.35009765625,2924.050048828125,2936.300048828125,1881911,ASIANPAINT
2024-02-05,2950.0,2965.0,2912.0,2917.35009765625,923435,ASIANPAINT
2024-02-06,2931.0,2947.0,2902.64990234375,2930.949951171875,1471312,ASIANPAINT
2024-02-07,2957.0,3002.949951171875,2936.050048828125,2981.14990234375,1134012,ASIANPAINT
2024-02-08,2999.75,2999.75,2919.800048828125,2929.60009765625,1633654,ASIANPAINT
2024-02-09,2930.0,2959.0,2910.550048828125,2951.64990234375,1144765,ASIANPAINT
2024-02-12,2951.64990234375,2964.949951171875,2920.050048828125,2953.800048828125,614469,ASIANPAINT
2024-02-13,2964.949951171875,2981.25,2945.699951171875,2971.60009765625,717118,ASIANPAINT
2024-02-14,2969.89990234375,2980.800048828125,2936.050048828125,2976.39990234375,750339,ASIANPAINT
2024-02-15,2980.0,3024.5,2967.449951171875,3016.550048828125,1068730,ASIANPAINT
2024-02-16,3035.0,3035.0,3000.0,3007.89990234375,1179473,ASIANPAINT
2024-02-19,3007.89990234375,3018.699951171875,2987.5,2998.10009765625,560700,ASIANPAINT
2024-02-20,2998.10009765625,3017.10009765625,2972.10009765625,3011.64990234375,729371,ASIANPAINT
2024-02-21,3012.050048828125,3026.75,2983.5,3001.800048828125,927130,ASIANPAINT
2024-02-22,2983.0,3027.199951171875,2932.10009765625,3017.39990234375,2615821,ASIANPAINT
